timestamp,date,open,high,low,close,volume,open_interest
1765947600,2025-12-17,75,75,75,75,1,661
1766034000,2025-12-18,,,,,0,661
1766120400,2025-12-19,75,77,75,77,128,709
1766206800,2025-12-20,76,76,74,75,72,751
1766293200,2025-12-21,76,76,76,76,35,786
1766379600,2025-12-22,,,,,0,786
1766466000,2025-12-23,77,82,77,80,119,895
1766552400,2025-12-24,81,86,81,86,101,946
1766638800,2025-12-25,,,,,0,946
1766725200,2025-12-26,,,,,0,946
1766811600,2025-12-27,,,,,0,946
1766898000,2025-12-28,,,,,0,946
1766984400,2025-12-29,,,,,0,946
1767070800,2025-12-30,82,82,82,82,18,946
1767157200,2025-12-31,,,,,0,946
1767243600,2026-01-01,82,82,79,80,158,946
1767330000,2026-01-02,80,80,80,80,11,948
1767416400,2026-01-03,84,84,80,80,34,982
1767502800,2026-01-04,,,,,0,982
1767589200,2026-01-05,,,,,0,982
1767675600,2026-01-06,,,,,0,982
1767762000,2026-01-07,,,,,0,982
1767848400,2026-01-08,,,,,0,982
1767934800,2026-01-09,80,84,80,84,3,982
1768021200,2026-01-10,,,,,0,982
1768107600,2026-01-11,,,,,0,982
1768194000,2026-01-12,,,,,0,982
1768280400,2026-01-13,,,,,0,982
1768366800,2026-01-14,,,,,0,982
1768453200,2026-01-15,,,,,0,982
1768539600,2026-01-16,84,84,84,84,1,982
1768626000,2026-01-17,,,,,0,982
1768712400,2026-01-18,77,77,76,76,72,1032
1768798800,2026-01-19,,,,,0,1032
1768885200,2026-01-20,76,76,76,76,49,1081
1768971600,2026-01-21,75,75,73,74,130,1209
1769058000,2026-01-22,74,74,72,73,93,1302
1769144400,2026-01-23,73,73,73,73,13,1315
1769230800,2026-01-24,,,,,0,1315
1769317200,2026-01-25,,,,,0,1315
1769403600,2026-01-26,,,,,0,1315
1769490000,2026-01-27,,,,,0,1315
1769576400,2026-01-28,,,,,0,1315
1769662800,2026-01-29,,,,,0,1315
1769749200,2026-01-30,,,,,0,1315
1769835600,2026-01-31,,,,,0,1315
1769922000,2026-02-01,73,73,73,73,1,1315
1770008400,2026-02-02,,,,,0,1315
1770094800,2026-02-03,,,,,0,1315
1770181200,2026-02-04,,,,,0,1315
1770267600,2026-02-05,,,,,0,1315
